,,Democratic,Republican,Unaffiliated,Libertarian,Green,Unity Party of Colorado,American Constitution,Approval Voting,American Solidarity,Socialist Labor,No Party Affiliation,Independent,Unaffiliated/Republican,Democratic,Total Votes Cast,Total Ballots Cast
Precinct,1310816831,1012,114,4,8,17,3,0,0,0,1,0,0,0,0,1159,1159
Precinct,1310816832,1157,145,9,2,20,11,0,0,1,2,0,0,0,0,1347,1347
Precinct,1310816833,1005,110,11,6,17,10,0,0,0,1,0,0,0,0,1160,1160
Precinct,1310816834,952,105,13,3,20,4,1,2,0,5,0,0,0,0,1105,1105
Precinct,1310816835,1047,105,6,9,16,6,0,0,0,5,0,0,0,0,1194,1194
Precinct,1310816840,765,119,4,6,7,6,0,0,0,1,0,0,0,0,908,908
Precinct,1310816841,712,185,8,5,10,6,0,3,0,2,0,0,0,0,931,931
Precinct,1310916901,1141,331,18,6,11,2,0,0,0,0,0,0,0,0,1509,1509
Precinct,1310916902,767,250,13,2,12,1,0,1,0,1,0,0,0,0,1047,1047
Precinct,1310916903,931,272,11,10,7,1,1,0,2,0,0,0,0,0,1235,1235
Precinct,1320116103,727,296,12,6,6,1,0,1,0,0,0,0,0,0,1049,1049
Precinct,1320116104,552,235,9,3,8,1,0,1,0,0,0,0,0,0,809,809
Precinct,1320116105,597,290,11,4,8,1,1,1,0,0,0,0,0,0,913,913
Precinct,1320116106,523,245,9,1,8,1,0,0,0,0,0,0,0,0,787,787
Precinct,1320116107,798,409,21,6,19,1,0,0,1,4,0,0,0,0,1259,1259
Precinct,1320116108,808,324,21,4,8,2,2,0,0,0,0,0,0,0,1169,1169
Precinct,1320116109,522,269,9,5,7,6,2,0,0,1,0,0,0,0,821,821
Precinct,1320116110,561,236,15,5,15,0,3,1,0,1,0,0,0,0,837,837
Precinct,1320116111,855,205,15,5,10,0,0,0,1,2,0,0,0,0,1093,1093
Precinct,1320116112,711,383,16,5,11,2,0,0,0,1,0,0,0,0,1129,1129
Precinct,1320116113,759,383,9,16,8,2,2,1,0,1,0,0,0,0,1181,1181
Precinct,1320116114,493,287,16,6,6,2,0,1,0,0,0,0,0,0,811,811
Precinct,1320116115,923,271,7,5,9,1,1,0,0,3,0,0,0,0,1220,1220
Precinct,1320116116,951,352,16,6,9,6,4,2,0,1,0,0,0,0,1347,1347
Precinct,1320116117,880,377,11,7,12,3,0,1,0,1,0,0,0,0,1292,1292
Precinct,1320116118,978,545,20,5,11,2,4,1,1,1,0,0,0,0,1568,1568
Precinct,1320116119,921,496,13,6,13,4,3,1,0,0,0,0,0,0,1457,1457
Precinct,1320116120,882,474,13,5,5,3,0,1,2,2,0,0,0,0,1387,1387
Precinct,1320116121,775,354,9,5,5,1,1,0,0,2,0,0,0,0,1152,1152
Precinct,1320116122,531,326,16,3,7,3,0,0,1,0,0,0,0,0,887,887
Precinct,1320116123,836,437,14,7,13,1,1,2,0,2,0,0,0,0,1313,1313
Precinct,1320116124,849,439,15,8,11,2,1,0,0,0,0,0,0,0,1325,1325
Precinct,1320116125,152,91,2,0,7,0,1,0,0,0,0,0,0,0,253,253
Precinct,1320216230,1330,228,11,13,11,2,0,0,0,0,0,0,0,0,1595,1595
Precinct,1320216231,1281,240,11,13,4,1,1,1,3,2,0,0,0,0,1557,1557
Precinct,1320216232,1291,264,11,16,5,0,0,0,0,1,0,0,0,0,1588,1588
Precinct,1320216233,844,209,12,10,11,1,0,1,2,2,0,0,0,0,1092,1092
Precinct,1320216234,679,185,11,2,8,3,1,0,4,0,0,0,0,0,893,893
Precinct,1320216235,672,164,11,9,10,2,1,1,1,1,0,0,0,0,872,872
Precinct,1320216236,864,217,12,10,4,4,1,0,2,0,0,1,0,0,1115,1115
Precinct,1320216237,1178,204,19,6,20,7,0,3,0,2,0,0,0,0,1439,1439
Precinct,1320216238,918,220,10,9,14,5,0,2,3,3,0,0,0,0,1184,1184
Precinct,1320216239,938,246,10,7,6,0,1,0,0,0,0,0,0,0,1208,1208
Precinct,1320216240,927,250,21,7,8,0,0,1,1,1,0,0,0,0,1216,1216
Precinct,1320216241,924,288,11,5,8,4,0,0,0,0,0,0,0,0,1240,1240
Precinct,1320216242,951,265,13,11,9,3,2,0,0,1,0,0,0,0,1255,1255
Precinct,1320216243,886,308,11,8,4,2,0,1,0,0,0,0,0,0,1220,1220
Precinct,1320216244,863,244,5,8,5,1,0,0,1,0,0,0,0,0,1127,1127
Precinct,1320616633,841,205,2,6,8,0,1,0,0,0,0,0,0,0,1063,1063
Precinct,1320616634,475,135,3,3,7,3,0,0,0,1,0,0,0,0,627,627
Precinct,1320616635,814,216,10,4,9,2,1,1,0,2,0,0,0,0,1059,1059
Precinct,1320616636,886,281,11,3,10,1,0,1,0,1,0,0,0,0,1194,1194
Precinct,1320616637,980,339,12,3,1,2,2,1,0,0,0,0,0,0,1340,1340
Precinct,1320616638,807,243,9,2,7,4,0,2,1,0,0,0,0,0,1075,1075
Precinct,1320916904,1075,408,12,9,9,0,0,1,0,0,0,0,0,0,1514,1514
Precinct,1320916905,1013,273,14,7,9,7,1,1,0,2,0,0,0,0,1327,1327
Precinct,1320916906,1137,327,15,14,10,11,2,2,0,0,0,0,0,0,1518,1518
Precinct,1320916907,565,208,7,3,2,2,1,0,0,1,0,0,0,0,789,789
Precinct,1320916908,995,255,12,12,11,4,2,1,0,3,0,0,0,0,1295,1295
Precinct,1320916909,835,214,5,10,19,3,0,2,0,3,0,0,0,0,1091,1091
Precinct,1320916910,1190,291,19,6,17,3,0,1,0,4,0,0,0,0,1531,1531
Precinct,1320916911,909,364,11,9,31,10,3,0,1,1,0,0,0,0,1339,1339
Precinct,1320916912,948,291,19,8,11,4,2,0,2,0,0,0,0,0,1285,1285
Precinct,1320916913,1323,328,14,8,8,2,0,1,1,1,0,0,0,0,1686,1686
Precinct,1320916916,780,234,10,13,11,1,1,0,0,2,0,0,0,0,1052,1052
Precinct,1320916917,633,178,8,7,8,5,0,0,0,1,0,0,0,0,840,840
Precinct,1320916918,1005,361,10,12,11,1,2,2,2,0,0,0,0,0,1406,1406
Precinct,1320916919,683,231,8,3,16,4,2,0,0,1,0,0,0,0,948,948
Precinct,1320916920,794,278,9,8,11,1,0,0,2,2,0,0,0,0,1105,1105
Precinct,1320916921,1000,354,14,8,8,1,1,2,0,1,0,0,0,0,1389,1389
Precinct,1320916922,1031,404,27,15,5,1,1,0,1,0,0,0,0,0,1485,1485
Precinct,1320916923,431,189,3,7,3,0,0,0,0,0,0,0,0,0,633,633
Precinct,1320916924,230,80,1,1,3,1,0,0,0,0,0,0,0,0,316,316
Precinct,1330516801,704,103,1,7,5,1,0,0,0,3,0,0,0,0,824,824
Precinct,1330716701,1012,247,10,4,14,1,0,1,0,0,0,0,0,0,1289,1289
Precinct,1330716702,1600,366,12,15,20,3,0,0,0,0,0,0,0,0,2016,2016
Precinct,1330716703,1357,300,18,15,12,3,1,0,0,0,0,1,0,0,1707,1707
Precinct,1330716704,1114,198,5,7,2,4,0,1,1,0,0,0,0,0,1332,1332
Precinct,1330716705,667,267,5,4,5,3,0,0,0,1,0,0,0,0,952,952
Precinct,1330716706,562,269,11,5,6,2,0,0,0,2,0,0,0,0,857,857
Precinct,1330716707,779,355,10,4,7,5,0,2,0,0,0,0,0,0,1162,1162
Precinct,1330716708,789,277,8,6,7,2,0,0,0,0,0,0,0,0,1089,1089
Precinct,1330716709,827,222,11,0,2,6,0,1,0,0,0,0,0,0,1069,1069
Precinct,1330716710,846,247,10,2,5,9,0,1,0,0,0,0,0,0,1120,1120
Precinct,1330716711,863,301,13,2,6,5,1,1,0,0,0,0,0,0,1192,1192
Precinct,1330716712,847,280,5,3,10,9,0,0,0,0,0,0,0,0,1154,1154
Precinct,1330716713,662,338,8,3,6,1,0,0,0,1,0,0,0,0,1019,1019
Precinct,1330716714,659,323,9,2,9,2,2,0,0,1,0,0,0,0,1007,1007
Precinct,1330716715,660,260,8,4,7,3,1,0,0,0,1,0,0,0,944,944
Precinct,1330716716,1134,488,18,5,17,7,0,0,0,0,0,0,0,0,1669,1669
Precinct,1330716717,932,386,12,9,6,4,1,0,0,0,0,0,0,0,1350,1350
Precinct,1330716718,1042,460,11,8,6,8,3,1,0,1,0,0,0,0,1540,1540
Precinct,1330716719,918,407,7,0,9,7,1,0,0,0,0,0,0,0,1349,1349
Precinct,1330716720,961,423,15,2,5,8,0,0,0,0,0,0,0,0,1414,1414
Precinct,1330716721,659,297,12,4,8,9,0,0,0,0,0,0,0,0,989,989
Precinct,1330716722,561,206,4,4,1,5,1,1,0,1,0,0,0,0,784,784
Precinct,1330716723,709,300,9,4,4,4,0,1,0,0,0,0,0,0,1031,1031
Precinct,1330716724,730,263,10,0,9,9,2,1,0,0,0,0,0,0,1024,1024
Precinct,1330716725,548,249,7,5,8,6,0,0,0,0,0,0,0,0,823,823
Precinct,1330716726,705,373,7,1,3,4,0,0,0,1,0,0,0,0,1094,1094
Precinct,1330716727,1200,532,14,11,17,3,2,1,0,0,0,0,0,0,1780,1780
Precinct,1330816802,649,103,6,2,8,3,0,0,1,0,0,0,0,0,772,772
Precinct,1330816803,627,73,6,7,5,3,1,0,0,0,0,0,0,0,722,722
Precinct,1330816804,839,110,12,6,12,6,0,0,0,2,0,0,0,0,987,987
Precinct,1330816805,769,151,7,5,12,7,0,0,0,1,0,0,0,0,952,952
Precinct,1330816806,1117,171,11,7,18,10,3,0,0,2,0,0,0,0,1339,1339
Precinct,1330816807,1083,171,8,4,11,11,0,0,0,2,0,0,0,0,1290,1290
Precinct,1330816808,1141,168,16,6,11,12,0,1,0,0,0,0,0,0,1355,1355
Precinct,1330816809,1219,244,7,6,12,0,0,0,0,1,0,0,0,0,1489,1489
Precinct,1330816810,1180,170,9,7,13,2,0,1,1,0,0,0,0,0,1383,1383
Precinct,1330816811,763,237,8,2,7,3,2,4,0,1,0,0,0,0,1027,1027
Precinct,1330816812,1001,134,7,10,18,5,0,2,1,3,0,0,0,0,1181,1181
Precinct,1330816814,1119,151,7,4,12,9,1,3,0,2,0,0,0,0,1308,1308
Precinct,1330816816,1223,111,15,8,15,12,0,1,1,1,0,0,0,0,1387,1387
Precinct,1330816817,1287,127,13,8,11,8,0,2,0,3,0,0,0,0,1459,1459
Precinct,1330816818,961,97,13,4,17,5,0,0,1,2,0,0,0,0,1100,1100
Precinct,1330816819,952,101,12,3,10,7,1,1,2,1,0,0,0,0,1090,1090
Precinct,1330816820,1176,117,4,4,4,3,0,1,0,1,0,0,0,0,1310,1310
Precinct,1330816821,1044,115,14,9,8,6,0,0,0,1,0,0,0,1,1198,1198
Precinct,1330816822,1383,102,7,8,17,5,0,1,0,1,0,0,0,0,1524,1524
Precinct,1330816823,1205,111,5,11,9,2,0,0,0,1,0,0,0,0,1344,1344
Precinct,1330816824,1201,135,9,6,9,6,0,2,0,1,0,0,0,0,1369,1369
Precinct,1330816825,940,156,5,2,11,1,0,0,0,1,0,0,0,0,1116,1116
Precinct,1330816826,1120,145,4,5,6,4,0,1,0,1,0,0,0,0,1286,1286
Precinct,1330816827,1475,213,12,13,8,4,1,2,0,0,0,0,0,0,1728,1728
Precinct,1330816828,1193,119,15,10,8,1,0,0,1,0,0,0,0,0,1347,1347
Precinct,1330816829,1247,194,3,8,5,2,1,0,0,0,0,0,0,0,1460,1460
Precinct,1330816830,1282,184,8,3,13,1,0,2,0,1,0,0,0,0,1494,1494
Precinct,1330816836,1430,166,10,11,10,7,1,0,0,3,0,0,0,0,1638,1638
Precinct,1330816837,1525,168,7,6,13,5,0,0,0,1,0,0,0,0,1725,1725
Precinct,1330816838,1470,175,8,11,4,2,0,2,0,1,0,0,0,0,1673,1673
Precinct,1330816839,986,118,3,3,10,5,0,0,0,2,0,0,0,0,1127,1127
Precinct,1340116101,341,193,9,0,11,2,0,2,0,1,0,0,0,0,559,559
Precinct,1340116102,368,183,3,2,6,2,0,2,0,2,0,0,0,0,568,568
Precinct,1340416401,895,270,5,11,12,4,1,0,1,0,0,0,0,0,1199,1199
Precinct,1340416402,991,234,13,7,13,7,1,0,1,1,0,0,0,0,1268,1268
Precinct,1340416403,1371,226,18,8,10,3,0,0,2,0,0,0,0,0,1638,1638
Precinct,1340416404,1357,245,14,10,6,6,1,1,1,4,0,0,0,0,1645,1645
Precinct,1340416405,1267,227,9,12,8,4,1,1,0,0,0,0,0,0,1529,1529
Precinct,1340416406,1245,235,8,6,8,10,0,2,0,0,0,0,0,0,1514,1514
Precinct,1340416407,927,170,16,7,10,2,0,0,0,0,0,0,0,0,1132,1132
Precinct,1340416408,1009,183,12,7,9,3,0,0,0,0,0,0,0,0,1223,1223
Precinct,1340416409,1170,174,9,10,13,3,0,0,0,0,0,0,0,0,1379,1379
Precinct,1340416410,1304,195,10,9,10,3,0,2,0,1,0,0,0,0,1534,1534
Precinct,1340416411,1184,212,15,8,9,3,1,1,0,0,0,0,0,0,1433,1433
Precinct,1340416412,1082,183,7,7,14,2,0,1,0,1,0,0,0,0,1297,1297
Precinct,1340416413,1041,191,9,9,8,1,0,1,0,1,0,0,0,0,1261,1261
Precinct,1340416414,999,189,15,10,7,0,0,0,5,0,0,0,0,0,1225,1225
Precinct,1340416415,876,210,6,9,8,3,0,1,1,0,0,0,0,0,1114,1114
Precinct,1340416416,858,228,20,7,2,1,0,1,0,0,0,0,0,0,1117,1117
Precinct,1340416417,1160,250,13,9,4,4,0,0,0,0,0,0,0,0,1440,1440
Precinct,1340416418,1303,338,25,11,7,1,0,0,1,0,0,0,0,0,1686,1686
Precinct,1340416419,1030,231,12,7,10,2,0,2,0,1,0,0,0,0,1295,1295
Precinct,1340416420,943,217,8,9,11,1,0,1,1,0,0,0,0,0,1191,1191
Precinct,1340416421,1213,346,19,12,14,0,1,0,0,0,0,0,0,0,1605,1605
Precinct,1340416422,1252,415,8,4,16,4,0,0,0,1,0,0,0,0,1700,1700
Precinct,1340416423,1340,435,16,10,17,3,0,1,0,3,0,0,0,0,1825,1825
Precinct,1340416424,129,55,3,2,2,0,1,0,0,2,0,0,0,0,194,194
Precinct,1340416425,1145,382,23,16,10,6,0,1,0,4,0,0,0,0,1587,1587
Precinct,1340416426,1001,309,7,8,17,6,0,2,0,2,0,0,0,0,1352,1352
Precinct,1340416427,611,204,11,6,14,2,0,1,0,0,0,0,0,0,849,849
Precinct,1340416428,685,239,14,7,9,1,1,1,0,2,0,0,0,0,959,959
Precinct,1340416429,758,209,11,4,20,2,0,2,0,2,0,0,0,0,1008,1008
Precinct,1340416430,843,312,9,6,10,3,4,1,0,1,0,0,0,0,1189,1189
Precinct,1340416431,763,234,8,4,11,4,2,1,2,3,0,0,0,0,1032,1032
Precinct,1340416432,610,277,8,1,6,1,1,0,0,0,0,0,0,0,904,904
Precinct,1340416433,711,240,9,7,7,2,0,0,0,0,0,0,0,0,976,976
Precinct,1340416434,626,266,13,5,7,2,2,0,0,1,0,0,0,0,922,922
Precinct,1340416435,563,229,10,3,8,5,0,0,0,0,0,0,0,0,818,818
Precinct,1340416436,564,219,6,1,6,3,3,0,2,0,0,0,0,0,804,804
Precinct,1340516501,915,241,10,4,10,2,0,1,0,5,0,0,0,0,1188,1188
Precinct,1340516502,759,218,8,9,5,1,0,0,0,0,0,0,0,0,1000,1000
Precinct,1340516503,484,165,8,4,9,2,0,1,0,1,0,0,0,0,674,674
Precinct,1340516504,548,219,12,5,1,2,0,3,0,0,0,0,0,0,790,790
Precinct,1340516505,827,228,16,8,4,0,1,0,0,1,0,0,0,0,1085,1085
Precinct,1340516506,976,164,8,7,5,1,0,0,0,1,0,0,0,0,1162,1162
Precinct,1340516507,1077,272,16,2,6,5,0,0,0,0,0,0,0,0,1378,1378
Precinct,1340516508,632,164,8,4,10,1,0,0,0,2,0,0,0,0,821,821
Precinct,1340516509,798,244,11,3,8,5,0,1,0,2,0,0,0,0,1072,1072
Precinct,1340516510,904,223,14,9,6,2,0,0,1,0,0,0,0,0,1159,1159
Precinct,1340516511,919,267,9,15,9,2,0,0,0,0,0,0,0,0,1221,1221
Precinct,1340516512,942,241,14,8,8,0,0,0,1,1,0,0,0,0,1215,1215
Precinct,1340516513,922,254,16,6,5,0,0,0,0,1,0,0,0,0,1204,1204
Precinct,1340516514,1223,306,7,17,10,2,0,0,0,3,0,0,0,0,1568,1568
Precinct,1340516515,854,272,13,5,9,2,0,0,0,1,0,0,0,0,1156,1156
Precinct,1340516516,1022,292,14,16,16,3,0,0,0,2,0,0,0,0,1365,1365
Precinct,1340516517,1423,346,17,13,14,4,0,1,0,3,0,0,0,0,1821,1821
Precinct,1340516518,937,234,8,11,8,10,0,0,0,2,0,0,0,0,1210,1210
Precinct,1340516519,1537,270,13,7,17,8,0,1,0,3,0,0,0,0,1856,1856
Precinct,1340516520,144,39,1,3,3,0,0,0,0,0,0,0,0,0,190,190
Precinct,1340516521,979,273,13,20,5,1,0,0,0,0,0,0,0,0,1291,1291
Precinct,1340516522,1185,429,23,10,18,2,1,2,0,2,0,0,0,0,1672,1672
Precinct,1340516526,750,152,4,4,14,7,0,4,0,2,0,0,0,0,937,937
Precinct,1340516527,1014,163,8,9,15,3,0,0,0,4,0,0,0,0,1216,1216
Precinct,1340516529,917,180,15,3,16,10,1,0,0,6,0,0,0,0,1148,1148
Precinct,1340516531,776,286,12,4,6,2,3,3,0,0,0,0,0,0,1092,1092
Precinct,1340516532,1240,149,9,10,18,4,0,0,2,1,0,0,0,0,1433,1433
Precinct,1340516533,1107,154,17,7,23,7,0,1,0,2,0,0,0,0,1318,1318
Precinct,1340516534,936,300,21,8,12,4,2,2,0,2,0,0,0,0,1287,1287
Precinct,1340516535,660,193,15,4,11,6,3,1,0,2,0,0,0,0,895,895
Precinct,1340516536,766,275,6,4,12,4,0,0,0,2,0,0,0,0,1069,1069
Precinct,1340516537,1695,217,17,9,23,10,0,0,0,3,0,0,0,0,1974,1974
Precinct,6320916914,205,59,0,4,2,0,0,0,2,0,0,0,0,0,272,272
Precinct,6320916915,318,74,4,8,1,1,1,0,0,0,0,0,0,0,407,407
County,Dolores,325,1076,12,1,2,3,0,0,0,0,0,0,0,0,1419,1419
Precinct,3065817001,325,1076,12,1,2,3,0,0,0,0,0,0,0,0,1419,1419
County,Douglas,110408,127451,2332,1977,952,219,259,160,92,33,3,1,5,0,243892,243892
Precinct,4023918371,14,31,0,0,0,0,0,0,0,0,0,0,0,0,45,45
Precinct,4024418302,604,607,15,17,13,2,1,1,1,0,0,0,0,0,1261,1261
Precinct,4024418303,456,435,7,11,11,2,0,0,0,0,0,0,0,0,922,922
Precinct,4024418304,461,459,9,8,6,1,1,0,0,0,0,0,0,0,945,945
Precinct,4024418306,285,630,7,14,4,1,2,2,2,0,0,0,0,0,947,947
Precinct,4024418307,693,905,9,27,7,2,1,0,0,0,0,0,0,0,1644,1644
Precinct,4024418308,664,706,12,8,2,2,1,1,0,0,0,0,0,0,1396,1396
Precinct,4024418309,452,366,13,8,6,5,1,1,0,0,0,0,0,0,852,852
Precinct,4024418310,341,521,6,11,3,0,2,0,0,0,0,0,0,0,884,884
Precinct,4024418312,533,576,11,9,1,0,0,1,0,0,0,0,0,0,1131,1131
Precinct,4024418313,423,499,14,10,0,0,0,1,0,0,0,0,0,0,947,947
Precinct,4024418314,393,511,4,9,3,0,1,0,0,0,0,0,0,0,921,921
Precinct,4024418315,741,786,20,8,11,1,0,1,0,0,0,0,0,0,1568,1568
Precinct,4024418316,419,511,7,7,7,0,1,0,0,0,0,0,0,0,952,952
Precinct,4024418317,331,526,7,9,3,1,0,1,0,0,0,0,0,0,878,878
Precinct,4024418318,491,648,13,11,3,0,1,0,1,0,0,0,0,0,1168,1168
Precinct,4024418319,451,537,7,4,2,0,1,1,0,0,0,0,0,0,1003,1003
Precinct,4024418320,455,497,15,4,2,1,0,0,0,0,0,0,0,0,974,974
Precinct,4024418321,303,335,7,5,1,1,4,0,0,1,0,0,0,0,657,657
Precinct,4024418322,567,687,13,7,6,1,5,0,2,0,0,0,0,0,1288,1288
Precinct,4024418323,587,692,16,12,6,1,1,0,0,0,0,0,0,0,1315,1315
Precinct,4024418324,650,736,20,11,1,0,1,4,0,0,0,0,0,0,1423,1423
Precinct,4024418325,486,577,11,11,1,1,2,3,2,0,0,0,0,0,1094,1094
Precinct,4024418326,728,895,15,9,3,0,2,2,0,0,0,0,0,0,1654,1654
Precinct,4024418327,618,781,10,7,6,1,4,1,1,0,0,0,0,0,1429,1429
Precinct,4024418328,580,768,15,12,6,1,0,0,0,1,0,0,0,0,1383,1383
Precinct,4024418329,461,514,12,5,6,0,0,2,0,1,1,0,0,0,1002,1002
Precinct,4024418330,613,656,11,11,5,0,3,0,0,0,0,0,0,0,1299,1299
Precinct,4024418331,485,680,11,3,4,1,2,0,0,0,0,0,0,0,1186,1186
Precinct,4024418332,390,850,14,12,6,1,1,2,1,1,0,0,0,0,1278,1278
Precinct,4024418334,741,835,29,11,4,3,3,1,0,0,0,0,0,0,1627,1627
Precinct,4024418339,242,340,3,6,4,0,0,0,0,0,0,0,0,0,595,595
Precinct,4024418350,585,619,13,14,9,1,2,4,0,1,0,0,0,0,1248,1248
Precinct,4024418351,203,371,10,1,3,1,0,2,0,0,0,0,0,0,591,591
Precinct,4024418352,549,643,18,5,9,2,0,0,0,0,0,0,0,0,1226,1226
Precinct,4024418353,604,787,16,2,12,3,1,0,6,0,0,0,0,0,1431,1431
Precinct,4024418356,408,411,12,4,6,1,1,1,0,1,0,0,0,0,845,845
Precinct,4024418357,1305,1675,37,31,13,3,2,1,0,0,0,0,0,0,3067,3067
Precinct,4024418358,150,319,3,2,0,0,2,0,0,0,0,0,0,0,476,476
Precinct,4024418362,462,446,8,6,6,3,0,0,0,0,0,0,0,0,931,931
Precinct,4024418363,406,506,8,4,1,1,0,1,1,0,0,0,0,0,928,928
Precinct,4024418366,387,480,11,17,10,0,5,1,0,0,0,0,0,0,911,911
Precinct,4024418368,486,589,16,12,4,2,0,1,0,0,0,0,0,0,1110,1110
Precinct,4024418369,361,530,11,6,3,0,1,1,0,0,0,0,0,0,913,913
Precinct,4024418370,407,623,11,9,2,1,0,2,0,0,0,0,0,0,1055,1055
Precinct,4024418375,239,364,11,2,1,0,0,1,0,0,0,0,0,0,618,618
Precinct,4024518109,581,727,16,13,6,0,2,0,0,0,0,0,0,0,1345,1345
Precinct,4024518110,626,849,14,18,5,1,1,1,6,0,0,0,0,0,1521,1521
Precinct,4024518111,496,626,6,8,4,1,0,1,0,0,0,0,0,0,1142,1142
Precinct,4024518112,529,601,6,8,7,1,0,1,0,0,0,0,0,0,1153,1153
Precinct,4024518113,724,1009,13,19,11,0,0,1,2,0,0,0,0,0,1779,1779
Precinct,4024518114,555,695,11,12,8,0,0,0,0,0,0,0,0,0,1281,1281
Precinct,4024518116,471,602,16,13,3,1,0,2,2,0,0,0,0,0,1110,1110
Precinct,4024518117,547,867,10,13,4,0,0,2,0,0,0,0,0,0,1443,1443
Precinct,4024518118,571,673,14,16,1,0,1,1,0,1,0,0,0,0,1278,1278
Precinct,4024518123,480,591,19,5,5,2,1,5,0,0,0,0,0,0,1108,1108
Precinct,4024518124,468,499,10,4,0,0,1,0,1,0,0,0,0,0,983,983
Precinct,4024518125,474,690,18,5,2,1,2,0,0,0,0,0,0,0,1192,1192
Precinct,4024518264,351,427,2,9,3,1,0,0,0,0,0,0,0,0,793,793
Precinct,4024518335,260,371,5,2,2,1,0,0,0,0,0,0,0,0,641,641
Precinct,4024518336,545,608,7,6,5,0,4,1,0,0,0,0,0,0,1176,1176
Precinct,4024518337,409,535,13,7,5,2,4,0,0,1,0,0,0,0,976,976
Precinct,4024518338,465,702,6,7,5,3,1,1,2,0,0,0,0,0,1192,1192
Precinct,4024518340,443,642,7,11,3,0,1,1,0,1,0,0,0,0,1109,1109
Precinct,4024518341,470,663,15,16,3,0,0,1,1,0,0,0,0,0,1169,1169
Precinct,4024518342,532,633,6,8,3,0,1,0,2,0,0,0,0,0,1185,1185
Precinct,4024518343,685,831,21,15,1,0,2,0,0,0,0,0,0,0,1555,1555
Precinct,4024518344,424,725,15,9,4,1,0,2,0,0,0,0,0,0,1180,1180
Precinct,4024518347,278,436,9,9,2,0,1,0,2,0,0,0,0,0,737,737
Precinct,4024518348,698,876,17,5,4,0,4,0,0,1,0,0,0,0,1605,1605
Precinct,4024518354,617,841,7,13,6,0,4,0,0,0,0,0,0,0,1488,1488
Precinct,4024518359,337,607,3,7,6,0,0,0,0,0,0,0,0,0,960,960
Precinct,4024518372,798,1255,18,21,10,0,3,0,0,0,0,0,0,0,2105,2105
Precinct,4024518373,708,1051,23,19,15,1,2,1,0,0,0,0,0,0,1820,1820
Precinct,4024518374,456,782,15,11,1,0,0,2,0,0,0,0,0,0,1267,1267
Precinct,4024518377,702,958,15,17,11,1,2,0,1,0,0,0,0,0,1707,1707
Precinct,4024518402,428,646,12,10,3,1,0,0,0,0,0,0,0,0,1100,1100
Precinct,4024518501,396,475,5,10,2,2,0,0,0,0,0,0,0,0,890,890
Precinct,4024518502,463,711,18,7,8,0,0,3,0,0,0,0,0,0,1210,1210
Precinct,4024518503,561,871,16,12,2,2,1,2,0,0,0,0,0,0,1467,1467
Precinct,4024518504,567,980,19,16,5,3,2,1,0,0,0,0,0,0,1593,1593
Precinct,4024518505,796,1008,12,24,9,3,3,0,0,0,0,0,0,0,1855,1855
Precinct,4024518506,410,590,12,12,2,1,1,1,0,0,0,0,0,0,1029,1029
Precinct,4024518507,715,1044,24,17,6,3,2,0,0,0,0,0,0,0,1811,1811
Precinct,4024518509,663,974,23,9,10,1,3,1,0,0,0,0,0,0,1684,1684
Precinct,4024518510,861,1241,16,20,9,3,4,0,0,0,0,0,0,0,2154,2154
Precinct,4024518513,589,849,16,8,6,3,1,0,2,0,0,0,0,0,1474,1474
Precinct,4024518514,483,690,18,10,4,1,2,1,1,1,0,0,0,0,1211,1211
Precinct,4024518516,856,1277,28,20,4,5,4,3,3,0,0,0,0,0,2200,2200
Precinct,4024518517,513,773,16,16,4,1,0,0,0,0,0,0,0,0,1323,1323
Precinct,4026118367,41,70,3,0,0,0,0,0,0,0,0,0,0,0,114,114
Precinct,4043918106,85,203,6,4,0,0,0,0,0,0,0,0,0,0,298,298
Precinct,4043918107,252,474,5,10,1,0,1,0,0,0,0,0,0,0,743,743
Precinct,4043918121,185,412,5,2,4,0,0,1,0,0,0,0,0,0,609,609
Precinct,4043918345,352,843,7,6,2,3,1,0,0,0,0,0,0,0,1214,1214
Precinct,4043918346,596,1120,15,9,4,1,0,0,0,0,0,0,0,0,1745,1745
Precinct,4043918401,383,830,11,6,2,2,1,0,0,0,0,0,0,0,1235,1235
Precinct,4043918403,88,149,4,2,1,1,0,1,0,0,0,0,0,0,246,246
Precinct,4043918404,657,876,13,12,5,1,2,0,0,0,0,0,0,0,1566,1566
Precinct,4043918405,554,997,19,11,4,0,2,0,0,0,0,0,0,0,1587,1587
Precinct,4043918406,237,512,7,6,1,2,1,0,0,0,0,0,0,0,766,766
Precinct,4043918508,464,1097,14,8,3,2,1,1,1,0,0,0,0,0,1591,1591
Precinct,4043918511,305,740,7,4,1,0,3,0,0,0,0,0,0,0,1060,1060
Precinct,4043918512,317,1033,8,11,2,2,2,0,1,0,0,0,0,0,1376,1376
Precinct,4044418378,159,232,6,2,0,1,0,1,0,0,0,0,0,0,401,401
Precinct,4044518108,306,619,9,12,1,0,1,1,0,0,0,0,0,0,949,949
Precinct,4044518515,50,90,1,0,1,1,0,0,0,0,0,0,0,0,143,143
Precinct,4303918101,680,669,18,16,5,1,1,3,0,0,0,0,0,0,1393,1393
Precinct,4303918102,196,393,2,3,0,0,0,0,2,0,0,0,0,0,596,596
Precinct,4303918103,1277,1200,32,44,11,2,6,3,2,1,0,0,0,0,2578,2578
