,,Democratic,Republican,Libertarian,Green,Unaffiliated,American Constitution,Unity Party of Colorado,American Solidarity,Unaffiliated,Socialism/Liberation,Independent American,Alliance,Unaffiliated,Unaffiliated,Prohibition,Unaffiliated,Progressive,Approval Voting,Socialist Workers,Socialist Equality,Unaffiliated,Unaffiliated/No Party Affiliation,Independent,No Party Affiliation,Total Votes Cast,Total Ballots Cast
Precinct,3075439003,448,917,17,4,3,4,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1398,1398
Precinct,3075439004,679,1202,30,6,1,5,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1928,1928
Precinct,3075439005,459,969,8,0,2,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,1448
Precinct,3075439006,563,1382,30,4,5,7,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,1996
Precinct,3075439007,481,1106,13,0,1,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1608,1608
Precinct,3075439008,304,514,8,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,833,833
Precinct,3075439009,319,608,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,939
Precinct,3075439010,282,644,15,6,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,953,953
Precinct,3075439011,44,135,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,181
Precinct,3075439012,269,1026,13,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1313,1313
Precinct,3075439013,574,1043,19,3,5,7,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1654,1654
Precinct,3075439014,312,902,20,1,3,3,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1245,1245
Precinct,3075439015,321,655,21,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,1004
Precinct,3075439016,226,653,8,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,893,893
Precinct,3075439017,417,444,11,1,3,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,884,884
Precinct,3075439018,118,534,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,661,661
Precinct,3075439019,88,395,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,490
Precinct,3075439020,601,1125,27,3,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1762,1762
Precinct,3075439021,524,1300,37,2,3,8,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1879,1879
Precinct,3075439022,592,1383,25,4,6,8,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,2022
Precinct,3075439023,599,1122,30,6,3,3,2,1,4,0,0,0,0,1,2,2,0,1,1,0,0,0,0,0,1777,1777
Precinct,3075439024,636,1288,52,6,10,5,3,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,2005,2005
Precinct,3075439025,456,1298,20,4,5,2,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1791,1791
Precinct,3075439026,652,1197,29,5,5,5,3,1,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1904,1904
Precinct,3075439027,610,1373,17,4,5,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2016,2016
Precinct,3075439028,399,1064,13,0,4,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1489,1489
Precinct,3075439029,354,1483,20,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1863,1863
Precinct,3075539030,982,1431,57,3,7,3,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2490,2490
Precinct,3075539031,414,862,19,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,1302
Precinct,3075539032,395,649,10,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,1058
Precinct,3075539033,737,1108,13,1,3,2,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1869,1869
Precinct,3075539034,320,579,8,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,918
Precinct,3075539035,650,750,17,3,5,2,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1432,1432
Precinct,3075539036,478,463,11,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,959
Precinct,3075539037,655,681,26,2,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,1371
Precinct,3075539038,893,1014,27,7,10,4,0,1,0,4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1964,1964
Precinct,3075539039,1161,597,44,11,7,3,0,2,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1831,1831
Precinct,3075539040,670,1031,24,3,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737,1737
Precinct,3075539041,450,902,21,4,0,5,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1388,1388
Precinct,3075539042,639,927,17,2,2,2,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1595,1595
Precinct,3075539043,965,777,24,7,6,4,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1789,1789
Precinct,3075539044,883,1044,27,9,6,7,2,1,3,0,1,0,0,0,2,2,0,2,0,0,0,0,0,0,1989,1989
Precinct,3075539045,1180,898,65,7,7,3,4,1,1,1,1,2,0,1,0,1,1,0,0,0,1,0,0,0,2174,2174
Precinct,3075539046,944,1030,42,10,6,5,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,2041,2041
Precinct,3075539047,671,1070,23,3,2,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1776,1776
Precinct,3075539048,692,1272,23,2,1,8,3,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,2006,2006
Precinct,3075539049,785,1186,33,5,3,6,0,1,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,2024,2024
Precinct,3075539050,578,1078,32,7,9,4,1,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1716,1716
Precinct,3075539051,497,1038,23,0,2,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1572,1572
Precinct,3075539052,603,1327,39,2,6,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1986,1986
Precinct,3075539053,574,1282,30,3,6,4,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1905,1905
Precinct,3075539054,828,1502,44,6,8,4,4,0,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2403,2403
Precinct,3075539055,546,967,28,6,3,3,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1559,1559
Precinct,3075539056,740,1526,24,5,5,4,4,0,4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2315,2315
Precinct,3075539057,657,1594,25,4,1,12,7,0,4,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2308,2308
County,Mineral,317,427,3,0,1,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,756,756
Precinct,3356240001,317,427,3,0,1,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,756,756
County,Moffat,1203,5670,97,7,21,6,3,2,7,0,1,0,2,4,1,1,1,0,0,0,0,0,0,0,7026,7026
Precinct,3085741001,174,1042,21,2,2,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1247,1247
Precinct,3085741002,75,522,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,607
Precinct,3085741003,157,933,9,0,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1106,1106
Precinct,3085741004,7,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39
Precinct,3085741005,146,636,15,0,4,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,805,805
Precinct,3085741006,16,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,211
Precinct,3085741007,102,581,5,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,692
Precinct,3085741008,41,162,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,209,209
Precinct,3085741009,155,513,13,1,2,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,689,689
Precinct,3085741010,10,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98
Precinct,3085741011,115,406,6,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,534,534
Precinct,3085741012,112,276,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,401
Precinct,3085741013,93,286,5,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,388
County,Montezuma,5836,9306,192,33,37,26,16,9,18,2,6,3,2,2,3,3,1,0,3,0,2,0,0,0,15500,15500
Precinct,3065842001,72,358,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,436,436
Precinct,3065842002,985,1159,27,7,4,2,2,1,1,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,2193,2193
Precinct,3065842003,438,1188,18,0,0,3,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1653,1653
Precinct,3065842004,522,1266,21,3,1,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1820,1820
Precinct,3065842005,307,638,14,1,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,968
Precinct,3065842006,329,43,1,0,7,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,385,385
Precinct,3065842007,512,1263,17,1,6,1,2,1,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1808,1808
Precinct,3065842008,563,754,17,2,4,3,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1348,1348
Precinct,3065842009,496,780,29,6,5,4,0,3,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1329,1329
Precinct,3065842010,401,805,18,2,3,4,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1243,1243
Precinct,3065842011,1211,1052,27,9,5,3,5,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2317,2317
County,Montrose,7687,16770,285,49,45,30,16,7,8,2,4,1,2,3,3,2,2,2,0,2,2,0,0,0,24922,24922
Precinct,3065843001,348,748,12,3,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1120,1120
Precinct,3065843002,268,729,3,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1007
Precinct,3065843003,543,710,30,5,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1296,1296
Precinct,3065843004,515,608,25,5,2,4,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1164,1164
Precinct,3065843005,95,553,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,656
Precinct,3065843006,334,535,17,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,890
Precinct,3065843007,272,409,9,1,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,699,699
Precinct,3065843008,43,277,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,324
Precinct,3065843009,451,703,13,7,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,1184
Precinct,3065843010,20,87,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110
Precinct,3065843011,53,93,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150
Precinct,3065843012,208,820,6,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1039,1039
Precinct,3065843013,207,708,7,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,928,928
Precinct,3065843014,237,360,10,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,613,613
Precinct,3065843015,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18
Precinct,3065843016,73,258,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,334
Precinct,3065843017,319,633,2,3,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,962,962
Precinct,3065843018,299,758,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,1072
Precinct,3065843019,246,742,16,3,0,4,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1015,1015
Precinct,3065843020,405,891,14,0,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1318,1318
Precinct,3065843021,255,754,6,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,1020
Precinct,3065843022,353,758,6,3,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1125,1125
Precinct,3065843023,412,812,15,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,1243
Precinct,3065843024,466,669,13,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,1154
Precinct,3065843025,379,815,13,0,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,1214
Precinct,3065843026,365,678,15,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,1064
Precinct,3065843027,317,700,11,1,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1037,1037
Precinct,3065843028,202,946,14,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,1166
County,Morgan,3876,9593,151,26,27,14,11,5,11,2,2,9,6,2,5,0,1,0,0,0,3,0,0,0,13744,13744
Precinct,4016544001,166,773,16,0,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,963,963
Precinct,4016544002,88,522,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,618
Precinct,4016544003,235,589,6,2,0,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,839,839
Precinct,4016544004,170,687,11,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,872
Precinct,4016544005,235,579,7,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,826,826
Precinct,4016544006,401,496,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,908
Precinct,4016544007,290,350,11,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,658,658
Precinct,4016544008,264,354,2,3,4,1,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,635,635
Precinct,4016544009,338,414,8,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,767,767
Precinct,4016544010,282,512,8,1,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,812,812
Precinct,4016544011,222,756,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,990
Precinct,4016544012,44,223,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,271,271
Precinct,4016544013,65,389,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,457
Precinct,4016544014,220,409,8,6,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,649,649
Precinct,4016544015,226,461,12,1,4,1,1,2,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,712,712
Precinct,4016544016,185,627,6,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,825,825
Precinct,4016544017,277,717,12,2,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1013,1013
Precinct,4016544018,168,735,18,2,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,929,929
County,Otero,3605,5756,88,16,35,15,10,6,14,2,4,8,1,1,5,2,1,3,3,1,0,0,0,0,9576,9576
Precinct,4354745001,352,504,14,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,880,880
Precinct,4354745002,161,286,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,452
Precinct,4354745003,207,560,10,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,782
Precinct,4354745004,144,391,4,2,1,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,547,547
Precinct,4354745005,232,192,4,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,432,432
Precinct,4354745006,80,360,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,445,445
Precinct,4354745007,174,238,5,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,423,423
Precinct,4354745008,290,237,5,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,537,537
Precinct,4354745009,274,262,6,4,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,553,553
Precinct,4354745010,236,197,6,1,3,1,2,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,451,451
Precinct,4354745011,186,466,5,1,2,3,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,667,667
Precinct,4354745012,345,326,4,0,4,1,1,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,686,686
Precinct,4354745013,293,213,1,0,3,0,0,0,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,516,516
Precinct,4354745014,276,447,5,2,5,1,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,745,745
Precinct,4354745015,155,284,5,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,448
Precinct,4354745016,124,562,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,696
Precinct,4354745017,76,231,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,316,316
County,Ouray,2365,1577,46,12,7,5,2,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4020,4020
Precinct,3065946001,316,164,13,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,502,502
Precinct,3065946002,360,297,5,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,668
Precinct,3065946003,799,432,15,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1252,1252
Precinct,3065946004,228,371,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,603
Precinct,3065946005,662,313,10,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,995
County,Park,4903,6991,238,56,30,29,11,4,12,1,2,0,3,2,4,1,0,0,0,1,2,0,1,0,12291,12291
Precinct,2026047008,300,450,20,3,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,782
Precinct,2026047010,493,712,26,9,1,1,2,1,2,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1252,1252
Precinct,2026047011,301,548,19,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,878,878
Precinct,2026047012,619,960,26,6,4,4,2,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1627,1627
Precinct,2026047013,637,760,36,3,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1443,1443
Precinct,5026047001,687,715,39,14,3,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1465,1465
Precinct,5026047002,520,260,12,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,800
Precinct,5026047003,321,564,19,4,1,4,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,920,920
Precinct,5026047004,106,172,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,284
Precinct,5026047005,163,397,7,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,572
Precinct,5026047006,224,495,5,3,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,733
Precinct,5026047007,269,627,10,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,919,919
Precinct,5026047009,263,331,15,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,616,616
County,Phillips,486,1958,24,7,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2485,2485
Precinct,4016548001,95,319,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,419
Precinct,4016548002,8,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99
Precinct,4016548003,67,222,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,299
Precinct,4016548004,105,389,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,503
Precinct,4016548005,21,160,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,183
Precinct,4016548006,68,259,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,333
Precinct,4016548007,61,377,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,444
Precinct,4016548008,61,142,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,205
County,Pitkin,8989,2780,94,41,23,9,10,2,3,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,11957,11957
Precinct,3056149001,942,273,10,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,1235
Precinct,3056149002,812,286,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,1117
Precinct,3056149003,807,185,8,5,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,1010
Precinct,3056149004,778,209,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999
Precinct,3056149005,801,245,11,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,1063
Precinct,3056149006,1377,465,11,4,6,4,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1872,1872
Precinct,3056149007,1496,447,15,9,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1974
Precinct,3056149008,559,199,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,767
Precinct,3056149009,894,295,10,5,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1210,1210
Precinct,3056149010,523,176,7,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,710
County,Prowers,1458,4008,39,9,14,13,3,3,3,1,4,0,2,0,0,0,0,0,1,1,2,0,0,0,5561,5561
Precinct,4356450001,122,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,352,352
Precinct,4356450002,50,238,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,291
Precinct,4356450003,117,223,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,343,343
Precinct,4356450004,110,259,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,375,375
Precinct,4356450005,183,210,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,398,398
Precinct,4356450006,56,344,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,402
Precinct,4356450007,87,406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,494
Precinct,4356450008,168,377,7,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,559,559
Precinct,4356450009,85,215,7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,312,312
Precinct,4356450010,178,595,5,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,785
Precinct,4356450011,132,305,2,0,0,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,446,446
Precinct,4356450012,107,315,11,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,441,441
Precinct,4356450013,63,293,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,363
County,Pueblo,43772,42252,1200,205,255,169,94,35,71,32,21,38,25,23,34,17,16,12,11,10,7,2,0,0,88301,88301
Precinct,3034651020,97,81,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,183,183
Precinct,3034651021,367,184,2,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,559,559
Precinct,3034651036,309,261,12,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,593,593
Precinct,3034651037,328,247,2,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,583,583
Precinct,3034651038,359,266,15,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,644,644
Precinct,3034651039,197,76,2,6,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,288
Precinct,3034651040,247,131,10,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,392,392
Precinct,3034651041,287,108,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,401
Precinct,3034651042,230,128,13,4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,384,384
Precinct,3034651043,231,87,7,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,328
Precinct,3034651044,251,94,5,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,355,355
Precinct,3034651048,271,83,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,365,365
Precinct,3034651049,210,130,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,348,348
Precinct,3034651050,419,181,19,2,7,0,0,0,3,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,636,636
Precinct,3034651051,500,247,11,3,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,769,769
